0.0;0.0
0.42261826174069944;0.9063077870366499
0.8452365234813989;1.8126155740732999
1.2678547852220983;2.7189233611099497
1.6904730469627978;3.6252311481465997
1.6904730469627978;3.6252311481465997
1.6904730469627978;4.6252311481466
1.6904730469627978;5.6252311481466
1.6904730469627978;5.6252311481466
1.2678547852220985;6.53153893518325
1.2678547852220985;6.53153893518325
; 
1.2678547852220985;6.53153893518325
; 
1.2678547852220985;6.53153893518325
0.8452365234813992;7.4378467222199
0.8452365234813992;7.4378467222199
0.8452365234813993;8.4378467222199
; 
0.8452365234813992;7.4378467222199
; 
1.6904730469627978;5.6252311481466
1.6904730469627978;6.6252311481466
1.6904730469627978;6.6252311481466
; 
1.6904730469627978;6.6252311481466
; 
1.6904730469627978;6.6252311481466
1.6904730469627978;7.6252311481466
1.6904730469627978;7.6252311481466
2.1130913087034973;8.53153893518325
; 
1.6904730469627978;7.6252311481466
; 
1.6904730469627978;5.6252311481466
1.6904730469627978;6.6252311481466
1.6904730469627978;7.6252311481466
1.6904730469627978;7.6252311481466
2.1130913087034973;8.53153893518325
2.5357095704441965;9.437846722219899
2.958327832184896;10.344154509256548
2.958327832184896;10.344154509256548
; 
2.958327832184896;10.344154509256548
; 
2.958327832184896;10.344154509256548
3.380946093925595;11.250462296293197
3.380946093925595;11.250462296293197
4.146990537044573;11.893249905979737
; 
3.380946093925595;11.250462296293197
; 
1.6904730469627978;7.6252311481466
1.2678547852220985;8.53153893518325
1.2678547852220985;8.53153893518325
; 
1.2678547852220985;8.53153893518325
; 
1.2678547852220985;8.53153893518325
0.8452365234813992;9.437846722219899
0.8452365234813992;9.437846722219899
0.8452365234813993;10.437846722219899
; 
0.8452365234813992;9.437846722219899
; 
1.6904730469627978;3.6252311481465997
2.1130913087034973;4.531538935183249
2.5357095704441965;5.437846722219899
2.5357095704441965;5.437846722219899
2.5357095704441965;6.437846722219899
2.5357095704441965;6.437846722219899
; 
2.5357095704441965;6.437846722219899
; 
2.5357095704441965;6.437846722219899
2.5357095704441965;7.437846722219899
2.5357095704441965;7.437846722219899
2.958327832184896;8.34415450925655
; 
2.5357095704441965;7.437846722219899
; 
2.5357095704441965;5.437846722219899
2.958327832184896;6.3441545092565494
2.958327832184896;6.3441545092565494
; 
2.958327832184896;6.3441545092565494
; 
2.958327832184896;6.3441545092565494
3.380946093925595;7.2504622962931995
3.380946093925595;7.2504622962931995
4.146990537044573;7.893249905979739
; 
3.380946093925595;7.2504622962931995
; 
2.5357095704441965;5.437846722219899
2.958327832184896;6.3441545092565494
3.380946093925595;7.2504622962931995
3.380946093925595;7.2504622962931995
4.146990537044573;7.893249905979739
4.913034980163551;8.536037515666278
5.679079423282529;9.178825125352818
5.679079423282529;9.178825125352818
; 
5.679079423282529;9.178825125352818
; 
5.679079423282529;9.178825125352818
6.445123866401507;9.821612735039357
6.445123866401507;9.821612735039357
7.411049692690575;10.080431780141879
; 
6.445123866401507;9.821612735039357
; 
3.380946093925595;7.2504622962931995
3.380946093925595;8.2504622962932
3.380946093925595;8.2504622962932
; 
3.380946093925595;8.2504622962932
; 
